Dataset,Distance,Mean_ARI,Std_Error,Mean_ARI_Stability,Std_Error_Stability,Mean_Homogeneity,Std_Error_Homogenity,Mean_Completeness,Std_Error_Completeness,Mean_V_Score,Std_Error_V_Score
Sparsity_0.125,euclidean,0.6310893277857479,0.0020656971444629585,1.0,0.0,0.6858524605642036,0.0008800904312418591,0.660071230481546,0.0031200711003858614,0.6726574883380031,0.001890512444389473
Sparsity_0.125,manhattan,0.8655985933855026,0.016578430699508404,1.0,0.0,0.8833957983991245,0.012743964711932476,0.8680308830960819,0.0018042891038745222,0.8747582333881873,0.006564264132299446
Sparsity_0.125,cosine,0.6250153855519718,0.0021599422690789143,1.0,0.0,0.6783758136069883,0.0018956847980221578,0.6692318040542029,0.0037794411954112585,0.6736767071780514,0.002355491545351876
Sparsity_0.125,minkowski_p0.1,0.7539702888939139,0.007914302051809426,1.0,0.0,0.792321974136805,0.0083076993987242,0.9697514535879683,0.002055289513595345,0.8716165206080019,0.005634351247867228
Sparsity_0.125,minkowski_p0.5,0.7783778356198445,2.54702629954375e-17,1.0,0.0,0.819791671722655,0.0,0.9905137495094571,0.0,0.8971026800792183,0.0
Sparsity_0.125,minkowski_p0.7,0.9519958781428528,0.013319299972053495,1.0,0.0,0.9480239931696358,0.009979245823777037,0.9650315625531019,0.0017153876157284327,0.9557286631819636,0.00468655403321901
Sparsity_0.125,minkowski_p4,0.4919245805248904,0.010220570009551773,1.0,0.0,0.5480225867449964,0.01033695290093739,0.5304615378564024,0.005547930767550205,0.5383303850017235,0.006838582792874151
Sparsity_0.362,euclidean,0.5639696674560973,0.012232627822000467,0.639909189075907,0.011912105122418745,0.643298540394569,0.007909611401935189,0.5685197818043803,0.009524709918225672,0.6031594577089694,0.00819440870606941
Sparsity_0.362,manhattan,0.7178469486728033,0.005559153955510016,0.6692594346840077,0.007588777826262486,0.7682072119105307,0.003980675423292507,0.8205925793778913,0.009613596732184568,0.7933630629928183,0.006527028717246819
Sparsity_0.362,cosine,0.6271307480892416,0.004203923208093621,0.7195750606084682,0.012861272631077954,0.6787428235535936,0.002510606182392548,0.6736103779807,0.006804007207480608,0.6759181373495822,0.004191723304204026
Sparsity_0.362,minkowski_p0.1,0.02653195504561744,0.0,0.015374210484349607,3.9797285930371094e-19,0.32825765050142686,0.0,0.1176432298049436,3.1837828744296875e-18,0.1732101994803732,0.0
Sparsity_0.362,minkowski_p0.5,0.7776432713147644,2.54702629954375e-17,0.5808749185299844,0.0,0.8172103341933227,0.0,0.9870866963849958,2.54702629954375e-17,0.8941515009554865,5.0940525990875e-17
Sparsity_0.362,minkowski_p0.7,0.9476998839579542,0.013145364687627838,0.5175298841401377,0.004835171818626945,0.9428684312858051,0.009864543060207882,0.9598262921259837,0.0017483600968473164,0.9505545314818672,0.004605580740937797
Sparsity_0.362,minkowski_p4,0.3868671157720781,0.005458351361682862,0.49483292046780586,0.007449437272021782,0.4788207683384161,0.005749813777917732,0.4155713763161071,0.003386127755852322,0.44474859364109187,0.003973456386410122
Sparsity_0.432,euclidean,0.5677706833600817,0.00957433765197765,0.7799819764606977,0.010657915331434075,0.6277110259814933,0.007467543760981198,0.5842897015435344,0.006717942920700716,0.6050176288709104,0.006637764468494704
Sparsity_0.432,manhattan,0.7294075452909933,0.0040910224126544225,0.6705341291246838,0.007782082009773001,0.7762473681311006,0.0025855095115184914,0.8144040264991069,0.0077095956373219995,0.7946972444884427,0.004908653222570015
Sparsity_0.432,cosine,0.591030341371947,0.0022268790341151853,0.7972736694613227,0.006518295141913734,0.6362496559382489,0.0016826843041763797,0.6231457505398176,0.0034335632068108243,0.6295463762262059,0.0021418650062278786
Sparsity_0.432,minkowski_p0.1,0.0024509662443331524,9.949321482592773e-20,0.0003099132900332028,1.2436651853240967e-20,0.34157227520414174,1.273513149771875e-17,0.12532926428292832,6.040803275181402e-18,0.1833748588527261,6.040803275181402e-18
Sparsity_0.432,minkowski_p0.5,0.7762170736642215,4.287606651013847e-05,0.5800231092510449,8.453253621614652e-07,0.8165928024677687,7.401497727112484e-05,0.9870615474878386,8.940702139739848e-05,0.8937714205508296,8.098615150014704e-05
Sparsity_0.432,minkowski_p0.7,0.7770448280225537,3.97453866656953e-05,0.58103119178607,4.615794348059342e-05,0.8166720570588467,9.012052058893414e-05,0.9863665420022205,0.00012555549159883175,0.8935338291740267,0.00010545767843287565
Sparsity_0.432,minkowski_p4,0.3730693809131048,0.007419978092238897,0.58943023889936,0.016289825221195712,0.4424064906087712,0.005835559205317561,0.41928492230063297,0.006716560153348122,0.43034321047498214,0.005926537685089801
Sparsity_0.482,euclidean,0.6233736522935098,0.0011684091117455226,0.7988848255830011,0.0033580465640047517,0.6685759616493278,0.001145360031005454,0.6507360208078122,0.0021046893583130857,0.6595186315380518,0.0015320352389796021
Sparsity_0.482,manhattan,0.7458589659257575,0.0008169690758146584,0.6492190637941773,0.002688959630047723,0.7902742883030343,0.0003449526379152432,0.8361114026278986,0.003241054090264883,0.8124959312129727,0.001670981156403394
Sparsity_0.482,cosine,0.6069216489179329,0.0027995492648795403,0.7675542364255964,0.006161924962595954,0.6627800976003618,0.0017463530651481063,0.6415754364313482,0.003166160747551768,0.6519737876498124,0.0023581134553796314
Sparsity_0.482,minkowski_p0.1,0.008367050007363682,8.013473051946757e-06,0.0072554696174410415,4.876088091508699e-05,0.45295089063709815,1.7181718059988003e-05,0.12360420067209421,9.257522386050276e-06,0.19421086152651668,9.850707286834068e-06
Sparsity_0.482,minkowski_p0.5,0.7744091145480662,2.54702629954375e-17,0.5807887694998654,2.54702629954375e-17,0.8137635834295717,2.54702629954375e-17,0.9837450600581414,2.54702629954375e-17,0.8907171691823071,2.54702629954375e-17
Sparsity_0.482,minkowski_p0.7,0.7756672309345294,2.54702629954375e-17,0.5821678388985341,2.54702629954375e-17,0.8142443226686853,0.0,0.9834103273325839,5.0940525990875e-17,0.8908677491349571,2.54702629954375e-17
Sparsity_0.482,minkowski_p4,0.44618743037803804,0.009914591442299598,0.668629765405621,0.01667299180114319,0.5000191869506135,0.007676901515952806,0.5019298931333485,0.009434948329454735,0.5003436855032465,0.007467655553575689
Sparsity_0.539,euclidean,0.6048259051226618,0.006579433449896698,0.7623344391611185,0.0107862765920908,0.6561276136209717,0.006514998711241359,0.6419556093204364,0.0053717369440000945,0.648889847013215,0.005783491526911314
Sparsity_0.539,manhattan,0.7518011454543967,0.000852693305669987,0.6302325438403964,0.0032497330462060107,0.793494359289752,0.0006855331916739763,0.8637341084004422,0.003859602217693066,0.8270561511740452,0.001931800462730656
Sparsity_0.539,cosine,0.6029074597916225,0.002088590553671053,0.758655781732902,0.005775730124131131,0.6580794029887851,0.0010742766880895817,0.647136531505604,0.004268289333259818,0.6524413825672635,0.0023731797210628236
Sparsity_0.539,minkowski_p0.1,0.007757656778784973,3.9797285930371094e-19,0.006415190184282977,1.9898642965185547e-19,0.4578871370633978,1.273513149771875e-17,0.1212596172176174,6.367565748859375e-18,0.19174144915344624,6.367565748859375e-18
Sparsity_0.539,minkowski_p0.5,0.7742235686015404,0.0,0.5803338332575918,2.54702629954375e-17,0.8137342772692635,0.0,0.9838124790767477,5.0940525990875e-17,0.890727246792015,2.54702629954375e-17
Sparsity_0.539,minkowski_p0.7,0.7737026033283316,0.00014182635577618088,0.5832559032135605,3.289546080892953e-05,0.8123088338094181,0.0002320720493028989,0.9816804204205475,0.0002800725005337747,0.8889993912779015,0.00025382298814917404
Sparsity_0.539,minkowski_p4,0.43412215265961845,0.008890445736677152,0.6468104099755778,0.01847111822496085,0.4887276318220331,0.0072461653511760905,0.48974148664920153,0.009433214089770983,0.4886700783433292,0.007407290876960723
Sparsity_0.595,euclidean,0.6021032045922496,0.0029824324664120385,0.7893318926182876,0.003883853790305851,0.6559151547504624,0.0012687500396884618,0.6352610516016588,0.003036663501114941,0.6453755030757604,0.0020069985318627755
Sparsity_0.595,manhattan,0.7377620908666966,0.003676761346915997,0.6420864784585886,0.005141992454517589,0.7789618052855163,0.002438936620806244,0.8483884513566593,0.006024436500910523,0.8120992183302326,0.003924812854896335
Sparsity_0.595,cosine,0.6056144930700278,0.002174656890175784,0.7749945608724605,0.005757383379763696,0.6539810643468925,0.0017493839591922536,0.6472240633330462,0.004104403099775222,0.6504374917031465,0.002225058570716613
Sparsity_0.595,minkowski_p0.1,0.021128388810820308,3.381946932343987e-05,0.015594087164841891,3.310406564163946e-05,0.371336465186163,0.00032514049981851245,0.11440558195983208,9.131278778962823e-05,0.1749198521877185,0.0001427995336762021
Sparsity_0.595,minkowski_p0.5,0.7694108899433408,0.0,0.5782210636213665,2.54702629954375e-17,0.8073020029240233,0.0,0.9765525421210354,5.0940525990875e-17,0.8838981018992722,0.0
Sparsity_0.595,minkowski_p0.7,0.7762078558517878,9.933282616727996e-05,0.5818088439002339,1.9649587856542488e-05,0.8155742896540568,0.00017498847380501267,0.9854349978340599,0.0002187373518153265,0.8924945060675107,0.00019436474847989057
Sparsity_0.595,minkowski_p4,0.42550711205074976,0.00868456927322238,0.6862750840037148,0.01286001569888807,0.4830180253214996,0.00721660582726349,0.4874505121579696,0.008734993653269033,0.48437269146135253,0.006400779519146074
Sparsity_0.651,euclidean,0.5931971639833746,0.0026789789545986964,0.7662078301656281,0.003113205590460639,0.6594503266306224,0.0011403289037594205,0.6032962763426527,0.002846822830247774,0.6300610637210254,0.0017590169793025416
Sparsity_0.651,manhattan,0.7460884555475193,0.0012174876125811255,0.6419642460687067,0.003703117299147144,0.7876808583810633,0.0008995590924073388,0.8454841110310076,0.003575591407535569,0.8155096925221539,0.0020179257850914067
Sparsity_0.651,cosine,0.6056038525687183,0.001162328591462017,0.7630310589381434,0.00829701194388953,0.660664838173307,0.001317624086966969,0.6348472038437682,0.0022073732765399085,0.6474411194770247,0.0011997556171384268
Sparsity_0.651,minkowski_p0.1,0.17750272686245658,6.367565748859375e-18,0.12233868601019175,0.0,0.4190676080202486,1.273513149771875e-17,0.17442404557709779,3.487659397047555e-18,0.24632348953234212,6.367565748859375e-18
Sparsity_0.651,minkowski_p0.5,0.7550276202981134,0.00013444075954367852,0.575739598672133,0.00011933275730875416,0.789183571303227,0.000275093031244177,0.9559918507471055,0.0003746456847779605,0.8646157240867332,0.00031826881567427657
Sparsity_0.651,minkowski_p0.7,0.7695794223606838,0.00013713163660192647,0.582437368271471,8.866302028494942e-05,0.8048969455717284,0.00016838388894721153,0.9722541406891555,0.00018449995383277274,0.8806953921450896,0.00017643511702421742
Sparsity_0.651,minkowski_p4,0.43125064943358327,0.011842151064090922,0.6238189163839349,0.021168366833803003,0.49028279913110834,0.008687553488885716,0.4811047455519727,0.012176879275867077,0.4848552664529394,0.009581522166784484
Sparsity_0.694,euclidean,0.6242190802787941,0.002414557688309307,0.7818532796948172,0.0034133399204425968,0.679506997847217,0.0008812853090776682,0.651614906861621,0.00268468029424861,0.6652230685360853,0.0016232890260360591
Sparsity_0.694,manhattan,0.7387573222567372,0.000867302932079689,0.6512805043962959,0.003631435370990161,0.780363166383051,0.00038733089823019527,0.8301150164921225,0.004314030646131585,0.8043739645233924,0.002081858503662757
Sparsity_0.694,cosine,0.6225850304383169,0.002695768418679075,0.7569259241250993,0.005164257160329065,0.673304031575603,0.001562781275505049,0.6631784384404302,0.0035747352964799655,0.6681637997755586,0.0025096391479797753
Sparsity_0.694,minkowski_p0.1,0.14712006729622473,0.0,0.10827930176577145,3.1837828744296875e-18,0.26367351494134084,1.273513149771875e-17,0.2457460126596999,1.273513149771875e-17,0.25439431128972667,1.273513149771875e-17
Sparsity_0.694,minkowski_p0.5,0.30736438578498443,0.010742843121243718,0.2561434612456325,0.007687596115847575,0.41269638340153836,0.011190046109080915,0.5452492889658503,0.01102433734078476,0.46931301238153694,0.01110015822621247
Sparsity_0.694,minkowski_p0.7,0.7700667447130305,8.071519737068515e-05,0.584054281457471,8.861497494408234e-05,0.806153092185388,0.00021187800286478868,0.9743138380850676,0.00029872410757204507,0.882292271089792,0.0002493243255948219
Sparsity_0.694,minkowski_p4,0.43422332967314387,0.007434972620027845,0.6905400850843117,0.010448003574986126,0.5014436758085299,0.005820102364609175,0.5021360507916517,0.00828098577308716,0.5010719910839906,0.00565172681430435
Sparsity_0.752,euclidean,0.6034795228395775,0.001645888851704633,0.7692145780433801,0.0034720198425264364,0.649084391940842,0.00199681714978183,0.6340445521495123,0.002610979937396838,0.6414530708857109,0.0021591154616107376
