Dataset,Distance,Mean_ARI,Std_Error,Mean_ARI_Stability,Std_Error_Stability,Mean_Homogeneity,Std_Error_Homogenity,Mean_Completeness,Std_Error_Completeness,Mean_V_Score,Std_Error_V_Score
Sparsity_0.482,manhattan,0.624907323127573,0.006044675956473914,0.8014557436535779,0.00699673073261688,0.6697371812307948,0.006213515841099869,0.6663978730154166,0.003222824325703184,0.6679009511900073,0.004502010264232806
Sparsity_0.482,cosine,0.4771430399694999,0.00469731831580724,0.593384776856906,0.010026624304273105,0.5492865034366348,0.0032416098610445845,0.5173306912544314,0.007142226582493714,0.5323959548977294,0.004422184170477048
Sparsity_0.482,minkowski_p0.1,0.2651626851895127,0.006155147138260846,0.2747389298507451,0.0036068502604564884,0.2729588989077736,0.005141896184544327,0.6590970206930453,0.007542140127793582,0.3859200003258012,0.006461295202506364
Sparsity_0.482,minkowski_p0.5,0.5374182166875349,0.0011240382128791325,0.5938049993633459,0.00293760364605625,0.5530473663154561,0.000823683214921548,0.7018519355651589,0.004331115426383229,0.6185601263866183,0.0021411931987085206
Sparsity_0.482,minkowski_p0.7,0.6350676008785427,0.009418421421282635,0.7417451482335893,0.011810684764394933,0.6688049128614162,0.01000222103490639,0.7014690527561231,0.003513886778081296,0.6840349365646028,0.006216439872272016
Sparsity_0.482,minkowski_p4,0.5448068347590439,0.009654583818289581,0.7996223216156306,0.014452052388597147,0.5936589739948354,0.01057590046587369,0.5641117925255628,0.0035287040959937244,0.5776906563447767,0.006004318206562658
Sparsity_0.539,euclidean,0.5957818891831681,0.005230416087945774,0.8314872341649124,0.008651096602650161,0.64272353664818,0.005766184895759069,0.6025227851670154,0.0026561721826180123,0.6217335033160978,0.0035774784965405056
Sparsity_0.539,manhattan,0.5790742870883064,0.013651759893941825,0.7350035692510736,0.014122163667443923,0.6190504399146721,0.014313821356381833,0.6614437969699065,0.004199456372363418,0.6385203962737863,0.00938222168484025
Sparsity_0.539,cosine,0.4820220620441498,0.0047680668655521105,0.5805582654834034,0.008745780370490078,0.5455455817478464,0.003179577899821506,0.5054485682845085,0.005897288539653664,0.5245541677025749,0.004285135241854157
Sparsity_0.539,minkowski_p0.1,0.3405336129778468,0.02350244916356099,0.34475196495587246,0.023094510264537182,0.33778289649601595,0.019791878364906108,0.6641131489426971,0.008551514151436129,0.442033399085596,0.017602662718177012
Sparsity_0.539,minkowski_p0.5,0.5392672265077134,0.0018803207464428533,0.5933352907706926,0.004286900647225071,0.555815519599508,0.0013573287891763732,0.7072700163520304,0.006202617079397271,0.6223415492014356,0.003218922304472468
Sparsity_0.539,minkowski_p0.7,0.5410644170711574,0.009341978425407647,0.6545841741978784,0.010881749576819177,0.5673645514749589,0.010332754557329028,0.6709791234926605,0.0019536710257241257,0.6140714774035791,0.006210043096167307
Sparsity_0.539,minkowski_p4,0.5443994064127693,0.007156927836900113,0.7995365563953445,0.013702154348719188,0.5999204892077054,0.00794019819961117,0.5538403740356497,0.00447460081311994,0.5755883196486531,0.005430259194378637
Sparsity_0.595,euclidean,0.5819310264209936,0.006977226605913331,0.815536271569799,0.010501096065759432,0.6288715894804431,0.007854611137206964,0.5990577710931521,0.0022450056043182517,0.6132800270996717,0.004835575904058034
Sparsity_0.595,manhattan,0.6200897146768508,0.0013858078230140965,0.8050988260157178,0.0027250169921525544,0.6591773388551977,0.0009459904963211285,0.6446771674543195,0.00322699907423811,0.6517840435916897,0.0018998785454850727
Sparsity_0.595,cosine,0.4638976821316997,0.005149740731264399,0.6030047192265378,0.009668878933811924,0.5323034007511237,0.003317419079528056,0.5174241464821093,0.006477612956831108,0.5243285102071458,0.003972822101610341
Sparsity_0.595,minkowski_p0.1,0.26592423954013605,0.01816698160272252,0.2746474800223629,0.016276593779069582,0.27802751096823797,0.016078505868447692,0.627935041528998,0.010012115813510844,0.38189711522169645,0.015756541576722113
Sparsity_0.595,minkowski_p0.5,0.5444235225368572,0.0015723045698071043,0.5716377012349213,0.0033084923643015548,0.5581130002144966,0.0015807618042876577,0.7366957690020624,0.00431661442793487,0.6350317712865219,0.0024739993457960742
Sparsity_0.595,minkowski_p0.7,0.5540633170845677,0.012218762823570125,0.6700549343296645,0.014218388265365287,0.5810903465209076,0.012944156368548962,0.6667646667378804,0.005276464340136853,0.61982611039823,0.008407869816851783
Sparsity_0.595,minkowski_p4,0.5088460774746579,0.009173523756148735,0.7536067379391452,0.01366464295164295,0.5604067304253476,0.009413141116692381,0.5476860856594218,0.0038421539843275098,0.5533538240463993,0.005740349964716571
Sparsity_0.651,euclidean,0.5717944456081379,0.006814751985699612,0.7877972440104344,0.010166530615159503,0.620920678670448,0.00755520659431715,0.595942268167695,0.005470147986838883,0.6076253929487013,0.005216414017794093
Sparsity_0.651,manhattan,0.5313121535239677,0.00971926514344515,0.6849963801894532,0.011444681162721272,0.5683740336009221,0.009905701802877767,0.6305232199148213,0.006457885932625537,0.5970993576362862,0.006921105552513525
Sparsity_0.651,cosine,0.470094016143259,0.007296897297219663,0.5836608765912925,0.012600082517761318,0.5305151048380825,0.0062290441666688475,0.4957260865350908,0.008300773459046935,0.5120202179974749,0.0064233042616036375
Sparsity_0.651,minkowski_p0.1,0.2077616187056579,0.009474145331110373,0.2289742785107411,0.006531253035806371,0.22370921450322992,0.008381228370987258,0.5855170144013848,0.017263586348428027,0.3234906730073331,0.011241434951753754
Sparsity_0.651,minkowski_p0.5,0.5290704543361364,0.0020446490350927364,0.5858807441437317,0.004982849848449784,0.5425544249189168,0.0016215369617846324,0.6893581853290256,0.006628170323296173,0.6070480536346942,0.0034138515551642994
Sparsity_0.651,minkowski_p0.7,0.5223836855932803,0.0015333080333625915,0.6258644171567089,0.0044601326607765154,0.5466798127115493,0.0012121123702898426,0.6669184412245602,0.004275693571749139,0.6007674653613364,0.0022787787205031393
Sparsity_0.651,minkowski_p4,0.48378244955137184,0.007074249466123151,0.7017700773120427,0.010629926482844025,0.5332881075080308,0.0079791597696663,0.5495111284949578,0.0035711389322958657,0.5408033913115101,0.0049117216850762015
Sparsity_0.694,euclidean,0.5848959469701358,0.007611110203858959,0.7851828433551356,0.009531923393404017,0.6300327004281414,0.008130130023701769,0.6182959805377101,0.0030342240329866567,0.623658797011909,0.00504848310412803
Sparsity_0.694,manhattan,0.5414167123993783,0.012475368569036308,0.6886647154963255,0.01389866392645949,0.576106205948337,0.013040230366940866,0.637610707841199,0.003495522377994089,0.6043879493273361,0.008401861016384047
Sparsity_0.694,cosine,0.4367235612869579,0.007860087086019396,0.5563075103118238,0.011891930306989141,0.48689252852498227,0.008913488952803087,0.48674804327680865,0.00809341034369259,0.4862528529407536,0.007625686016397028
Sparsity_0.694,minkowski_p0.1,0.2123694136557479,0.014239659340616379,0.23491912879904325,0.013790497930465643,0.2382821305222918,0.011011065138261852,0.6315982257396668,0.0037837908120898454,0.3439175268513344,0.010101749159574017
Sparsity_0.694,minkowski_p0.5,0.5307899403090188,0.0018725618840516396,0.5625470969358545,0.003816534644659764,0.540395231314233,0.0020214171950730725,0.705176341398124,0.004785103729318876,0.6117861635177124,0.002668526036740116
Sparsity_0.694,minkowski_p0.7,0.5231909288390566,0.0014651235526136704,0.6152311694922317,0.0038115295224665498,0.5450088825680185,0.0009914548560345747,0.6722668240153281,0.0035818521800428907,0.6019398223442944,0.0019378373972649297
Sparsity_0.694,minkowski_p4,0.48410976302767017,0.00687040121505323,0.6786412250284759,0.008883102822160012,0.523355608080361,0.0072927320935561426,0.5680355853941572,0.0028447757943478014,0.5442612152608862,0.004034645452495783
Sparsity_0.752,euclidean,0.5050118428025729,0.008658731736607425,0.6577255361709541,0.011402321116619893,0.5522161130393333,0.007309922847751726,0.5389286149528478,0.005969339838918142,0.5454118210104022,0.00647905684613718
Sparsity_0.752,manhattan,0.5169574617159782,0.009789252670339588,0.6294216096426981,0.008576133644650789,0.5468874638546818,0.009509334223883562,0.611679624883954,0.006399775894313107,0.5766234585927451,0.006535031553524897
Sparsity_0.752,cosine,0.34892250017521664,0.005625277930316806,0.4089116154031708,0.007538136215014784,0.4226698634571028,0.004996001618029455,0.3904173964371921,0.004657171130758952,0.40585918817390587,0.004721153429922757
Sparsity_0.752,minkowski_p0.1,0.109247269890502,0.02296839754549655,0.11445168535293208,0.023140155862491144,0.1348634566463055,0.026375136405273038,0.4777559654958143,0.054008451646886335,0.20189456587552898,0.038652711216222824
Sparsity_0.752,minkowski_p0.5,0.5259483410248155,0.002354924618845442,0.5603210923072731,0.0049420187823256065,0.5369999926201647,0.002303934069413525,0.708669570256361,0.005868495866116609,0.6106960518896827,0.002233873065867524
Sparsity_0.752,minkowski_p0.7,0.5138941460127299,0.004818298108442355,0.5866456057647225,0.005157249517296473,0.5334643250827963,0.004479550562739056,0.6586697330975559,0.0067636051500567715,0.5892595472371821,0.004736173811196309
Sparsity_0.752,minkowski_p4,0.4424934352126014,0.006029683530620627,0.5695024302409258,0.011288717938310613,0.487721193746805,0.0060617377478259845,0.4907816093652932,0.004707265078145811,0.48869170533671935,0.0039119912147382455
Sparsity_0.830,euclidean,0.3701546698435327,0.008742675412601214,0.4564621345608623,0.009684569937862288,0.438153418729511,0.005516369568894564,0.4252071979592154,0.007515444259497525,0.43136862076397503,0.006273036977679084
Sparsity_0.830,manhattan,0.4320832670036391,0.006589140086644478,0.5203990901399965,0.010042511206718905,0.4692608495239856,0.004402924526228953,0.4966051795990839,0.008990729941672061,0.48226497387220446,0.006196644814095346
Sparsity_0.830,cosine,0.29759138658850426,0.008647166973949062,0.35905387106004294,0.008507154188292643,0.3688027080507125,0.008786614380831597,0.3583670407771644,0.005213110337182129,0.36319982386157185,0.006701626819263526
Sparsity_0.830,minkowski_p0.1,0.00020217263969035253,2.6942836563185597e-05,0.0027998376516183473,4.819614089114679e-05,0.006523745083384091,0.00042748730084539416,0.24628113115137848,0.002155159472907647,0.012690787558068134,0.0008133301894444097
Sparsity_0.830,minkowski_p0.5,0.30903823537455943,0.024652005584323646,0.3596837605176902,0.021145326071694632,0.3510147760862462,0.018624139781097036,0.5565220270570868,0.01126101586779788,0.42771237517209093,0.01694038899404601
Sparsity_0.830,minkowski_p0.7,0.4313996613016527,0.00957386447290924,0.49508982490894154,0.01269151654005399,0.4656340564587344,0.007439866633223014,0.5286399942753848,0.012702449063553063,0.4944950723391638,0.009049552538004685
Sparsity_0.830,minkowski_p4,0.33819676719458586,0.008188639667867868,0.42706291095415727,0.00806215739538127,0.4148877031976981,0.0036803175224797108,0.3978165505178285,0.0071999739596178385,0.40589805821892966,0.005311806060035497
Sparsity_0.900,euclidean,0.3411436622214317,0.007133948646211195,0.3874139981192565,0.00869214187753165,0.4019769008089614,0.005307986108044853,0.39995231680039434,0.006891119406146248,0.40069704410738927,0.0056967318186696425
Sparsity_0.900,manhattan,0.3551868616752964,0.0068571597831800475,0.41010934044724207,0.006927314612689453,0.4125874734743499,0.004489085246256441,0.4310192683233566,0.004290885739720384,0.421552466742237,0.004280177976409367
Sparsity_0.900,cosine,0.19577653547045926,0.004351471810393581,0.24605723487702705,0.006603372449571626,0.30458476049802485,0.004900643521846998,0.29951801969404535,0.003412737825419909,0.3017664395425262,0.0036836117762472963
Sparsity_0.900,minkowski_p0.1,0.022408702284596106,0.012244718587029841,0.022353603263409582,0.012221272749129618,0.027967789196611675,0.015274177544753388,0.9351171558422517,0.03548290961645499,0.04209301230284253,0.022990132815092202
Sparsity_0.900,minkowski_p0.5,0.2605759554450288,0.013629261393691281,0.30018222719198906,0.014192399369687626,0.31376476264273995,0.01033300276439625,0.46401800560816026,0.018635992407261538,0.3726624153243701,0.01223099504424919
Sparsity_0.900,minkowski_p0.7,0.3080012731020723,0.01264917448288137,0.33794070004939136,0.011299060476408735,0.36708612431122856,0.009426567628406345,0.4362633223287616,0.011722640723210158,0.39842598732050677,0.010172598981476634
Sparsity_0.900,minkowski_p4,0.2582251826743336,0.009064060338647843,0.289084144016541,0.009675473192094372,0.3771982474564583,0.008738103491267921,0.3382162248311501,0.007605528622655471,0.356386704300226,0.007805641866802661
