Dataset,Distance,Mean_ARI,Std_Error,Mean_ARI_Stability,Std_Error_Stability,Mean_Homogeneity,Std_Error_Homogenity,Mean_Completeness,Std_Error_Completeness,Mean_V_Score,Std_Error_V_Score
Sparsity_0.327,minkowski_p0.7,0.7593850847240566,0.00011772575095352305,0.5303318315334884,4.65806430163515e-05,0.7947949819117488,0.0001349383616413787,0.9624275413071807,0.000151670622413518,0.8706154964444813,0.00014300466068596998
Sparsity_0.327,minkowski_p4,0.4451057928508952,0.0062274906809286785,0.6495752263394383,0.010116370653156025,0.5160460736044478,0.005794917458344855,0.45167617892065914,0.006784884215444242,0.48155155316941317,0.006057362653238215
Sparsity_0.389,euclidean,0.634117600894587,0.004613596138658709,0.6776546427014883,0.005911320029464229,0.6852864116392762,0.002747024232941255,0.6703968931860389,0.003746225476063786,0.677736327977218,0.0031709021409499836
Sparsity_0.389,manhattan,0.7187992683956902,0.0019448671470855047,0.5975001272034979,0.0030700143999741977,0.7675913994052285,0.0014203826575356678,0.7994891137419865,0.0053839335225900195,0.7830627390294465,0.0029066055008856754
Sparsity_0.389,cosine,0.6142207628940858,0.005980239402430329,0.6637768763942797,0.003599922815194302,0.6640621325889156,0.004848237218967837,0.6535176406717632,0.004025374149527705,0.6585799846732243,0.0037506856609256355
Sparsity_0.389,minkowski_p0.1,0.013549935905578861,9.346580972543997e-06,0.012844326181917895,6.049626572585272e-06,0.49055154958162744,0.00019126835320024108,0.13923121929765198,4.7126048724062134e-05,0.21690046905006005,7.569097802715873e-05
Sparsity_0.389,minkowski_p0.5,0.7576652038970741,0.00013945475314622853,0.5245498648195392,5.8189408023399594e-05,0.7928052867785494,0.00016520334736345608,0.9603932876186739,0.00018428156022389603,0.8685894281520185,0.00017432847088447967
Sparsity_0.389,minkowski_p0.7,0.7637869579448511,5.060901533771264e-09,0.5279407086826046,1.0097783486085282e-05,0.8002432372127725,1.3313837761344817e-05,0.9685348067410008,1.6518258073161494e-05,0.8763829150281846,1.4746191437561711e-05
Sparsity_0.389,minkowski_p4,0.557285926962199,0.0033498910512816805,0.7143736380823893,0.004441889648432509,0.6087087927290471,0.0019102874780158635,0.5864059437102112,0.002383383384032596,0.5973409061006489,0.002111307654796363
Sparsity_0.461,euclidean,0.5845942323654062,0.003203418286429176,0.6924762047736633,0.005551157439070355,0.6395645424611213,0.002195780596376483,0.6197888194851712,0.002446781965409095,0.629491050898443,0.002103456257744629
Sparsity_0.461,manhattan,0.7074131955266229,0.002827974555461083,0.6123079735344712,0.004950282372517795,0.7606895576163818,0.0015544961568302875,0.773111796366752,0.006129537122944338,0.766703884971019,0.003657338993502433
Sparsity_0.461,cosine,0.5690534491962344,0.007129689009821703,0.6695208113203215,0.005595846376694829,0.6161414903646215,0.006452597953475928,0.6037898505913092,0.004219451022189115,0.6097362847094969,0.004921034786368444
Sparsity_0.461,minkowski_p0.1,0.0096954332660725,4.00550230012638e-06,0.009611185936769216,2.701079053592606e-06,0.5035342844781091,1.5933165144498945e-05,0.13491781644044448,6.276357132400487e-06,0.2128139167193678,9.230925904604366e-06
Sparsity_0.461,minkowski_p0.5,0.754213738884748,4.2729594824238046e-05,0.5233724532288894,2.9052701088971812e-05,0.787513364267093,4.818425903375712e-05,0.9539624373860821,7.916699205133456e-05,0.8627833537033485,6.108354953146037e-05
Sparsity_0.461,minkowski_p0.7,0.7625476711371645,6.564919599543292e-05,0.527441547035459,8.302796877074036e-05,0.7975815309145824,4.516811957354372e-05,0.9650798244485763,3.764355677687986e-05,0.8733723472989319,4.24941822516566e-05
Sparsity_0.461,minkowski_p4,0.49339783360352085,0.005689112072783735,0.660055424829572,0.008662358476384397,0.5429351472186348,0.004599674900196342,0.5128300309192939,0.005916110813466409,0.5273696503660322,0.005125674003586233
Sparsity_0.526,euclidean,0.561450302476098,0.005702561166614628,0.7163320158099166,0.00869617423356584,0.6198377595263248,0.004954704977805138,0.5875726331235013,0.005389491421277579,0.6032021355729091,0.004956515411934806
Sparsity_0.526,manhattan,0.7033816931430132,0.0016328511551081469,0.6148624039663814,0.0028673747867355988,0.752246386783373,0.0010377272775051905,0.7717597434525338,0.00392325852484921,0.7617856228828318,0.0020517739446265742
Sparsity_0.526,cosine,0.55422169502672,0.005509898010299746,0.6855538407491681,0.004730593767180051,0.606986197366367,0.005582314596754933,0.5933947991321186,0.006356795246696072,0.5998914704811699,0.00538665259171646
Sparsity_0.526,minkowski_p0.1,0.015179340439546742,2.4908698475790233e-05,0.014858354711261037,2.145995078695335e-05,0.4648326263045475,0.00022117961115360687,0.1321148011997127,3.893972631275147e-05,0.20575099298439783,6.879041454791445e-05
Sparsity_0.526,minkowski_p0.5,0.7400718176772201,0.0005851734125707187,0.5203433463594527,0.00011708031838259288,0.7704741139497207,0.0005226046439182462,0.9346013843485188,0.0005367025060093554,0.8446384193385734,0.0005332001104057089
Sparsity_0.526,minkowski_p0.7,0.7551255674606091,2.54702629954375e-17,0.5272522337562393,2.54702629954375e-17,0.7897707572859518,0.0,0.9568896563067331,2.54702629954375e-17,0.8653353137442718,2.54702629954375e-17
Sparsity_0.526,minkowski_p4,0.4945495137276413,0.005116100439813076,0.7143258410643825,0.008671188800229832,0.5425175633316238,0.004490963363316354,0.5117312224106847,0.004512602483336205,0.5266606479488993,0.0044670961858753735
Sparsity_0.581,euclidean,0.5990942252869328,0.003855818032585373,0.6875123534133634,0.004139013522966117,0.6505868578054554,0.0028164092208617037,0.6313834623206537,0.004366876953181064,0.6407837207237195,0.003453063090412165
Sparsity_0.581,manhattan,0.6996659736528873,0.0015429068770451964,0.6257260206363476,0.0038649334595761762,0.7503321534051719,0.001028123190015705,0.7627623930836563,0.004836759535334304,0.7563786212356775,0.0026645031030540765
Sparsity_0.581,cosine,0.5839359178774121,0.007068666881099286,0.655421066131159,0.006570589869770277,0.6316493900542155,0.005668098177264856,0.6196330508085159,0.006736695703911011,0.62533008051959,0.005504555238253322
Sparsity_0.581,minkowski_p0.1,0.03674101924371833,8.755071441397116e-07,0.03995891880877224,1.5077311034113885e-06,0.4127060920124423,8.623160607035272e-06,0.12729923272990737,2.8279423760052833e-07,0.19458018783458023,6.283895828952886e-07
Sparsity_0.581,minkowski_p0.5,0.7207196009476043,0.00017205505707335652,0.513972960125953,0.00014684903673676625,0.7458245271568182,0.0001622889457938819,0.905718838611854,0.00018584251385443662,0.818031579581459,0.00017191929202880178
Sparsity_0.581,minkowski_p0.7,0.7508329493012542,5.606894704223381e-05,0.5313142205964734,9.41566192492347e-05,0.7813558010670109,3.7275277124099626e-05,0.9460381754339414,4.122054080005503e-05,0.8558469283912942,3.79501528314451e-05
Sparsity_0.581,minkowski_p4,0.49771428875995777,0.004748332337582603,0.6527604440201593,0.007319943040679197,0.539635627841925,0.004244568539452115,0.5229583459740068,0.004718344648266789,0.5310605533758289,0.004161467021442407
Sparsity_0.648,euclidean,0.5947093147057594,0.0034880329695429813,0.6990324160516017,0.0070354542687147085,0.6444668143796052,0.0018125740647457712,0.625154627983803,0.004178781241811451,0.6346033651640391,0.002943732110835816
Sparsity_0.648,manhattan,0.6966011554600475,0.0016400299604559198,0.6118671942815246,0.002825926647197632,0.7462025487268911,0.0010704733297107302,0.7600410248856672,0.0032565957625954028,0.7530105998350092,0.001947982395608668
Sparsity_0.648,cosine,0.5699711864154224,0.005250168175384849,0.652078568020541,0.006850984408801753,0.6175171242030715,0.0041026153673005845,0.6221860403059785,0.006427997282478135,0.6196388521348514,0.004731991213016182
Sparsity_0.648,minkowski_p0.1,0.025505479722000724,0.0,0.020175879109412886,7.959457186074219e-19,0.24812050908688996,6.367565748859375e-18,0.09898094600471283,0.0,0.14151022620236467,0.0
Sparsity_0.648,minkowski_p0.5,0.6209358004178034,0.005419352467711976,0.443477772484213,0.0053976270105818135,0.6474005040676287,0.0040426034933326175,0.7961456591102161,0.004500577897407848,0.7141076238485344,0.00426679672187812
Sparsity_0.648,minkowski_p0.7,0.7394580930339453,0.00018788311564412182,0.5251523102470852,9.562105006567984e-05,0.7663825633957694,0.00021863481568352378,0.9286340011140256,0.00026064483630081824,0.8397427102347867,0.00023734528542960242
Sparsity_0.648,minkowski_p4,0.5228038645419288,0.0028940217820041247,0.7043752790064118,0.008294801571314384,0.5718014681590378,0.002435652549886151,0.5422745102284887,0.00363959780833021,0.5565586962454441,0.0027084299229767025
Sparsity_0.692,euclidean,0.5962974739688396,0.0031391444224583894,0.6947154052620635,0.006122790417946522,0.6428828576319049,0.0022487980733192697,0.6330278237151246,0.0035546623920786496,0.6378948643255542,0.002856831041397019
Sparsity_0.692,manhattan,0.6921221723392856,0.0039636952929356095,0.6081094453299529,0.008013957347660928,0.73995721332323,0.0023142709886955345,0.767806215373171,0.00897867218799154,0.7533236904071637,0.005314527036464116
Sparsity_0.692,cosine,0.5731222423397295,0.005507758678063797,0.650694906909079,0.005310022401398498,0.616202318543931,0.003807311416999257,0.6300014574259815,0.0049531961236556335,0.6228927889568466,0.0039009532692182085
Sparsity_0.692,minkowski_p0.1,0.02628881753105079,0.0,0.01700947990888341,0.0,0.1113729666021234,6.367565748859375e-18,0.08861640856812628,0.0,0.09869996647028104,0.0
Sparsity_0.692,minkowski_p0.5,0.2553979603119426,0.01651566460173614,0.18967966095747926,0.012001125580813276,0.28702120471034387,0.016484482185946094,0.3759335791148876,0.013480102985164721,0.32445036057561094,0.01581295301157244
Sparsity_0.692,minkowski_p0.7,0.7205526452847059,0.00029681330622829564,0.5155341372111184,0.0001297996123260907,0.7493785781663255,0.00028597835163019696,0.9117774034090849,0.0003727442118021749,0.8226396821466555,0.00032100230199951836
Sparsity_0.692,minkowski_p4,0.5308346072769006,0.005391473473862845,0.7038924790346515,0.007433908498345371,0.5675123363156958,0.004987220276429756,0.5520740960689889,0.006461456883820501,0.5596045982673667,0.005623332057457031
Sparsity_0.754,euclidean,0.5809412583791489,0.006419116455097504,0.667765008259132,0.005411019790948076,0.6291250386516205,0.005530185928095303,0.6060518068536737,0.007673853259860039,0.6172120408399359,0.006373814572876848
Sparsity_0.754,manhattan,0.6776778356257855,0.0022953883052984187,0.6121254753637466,0.0037781220189118873,0.7199962411571666,0.0015504366187216656,0.7297365507585242,0.003957076975100925,0.7247629303895702,0.0024767538498837293
Sparsity_0.754,cosine,0.5412124518317681,0.006693401575091417,0.6188332043980183,0.006940772225769602,0.5879215386147754,0.005882160012238889,0.5852605020272352,0.0049910486181754645,0.5863164854127385,0.004604287698835169
Sparsity_0.754,minkowski_p0.1,0.011350988720560425,0.0,0.019361768709404488,7.959457186074219e-19,0.0423767766073424,0.0,0.059014582985717115,3.1837828744296875e-18,0.04933059009758841,1.5918914372148438e-18
Sparsity_0.754,minkowski_p0.5,0.09312117992168503,0.0007138132953227831,0.08947411396386032,0.0008126114281636985,0.10216246266524547,0.000591855910637537,0.15395790116207556,0.0009620107814883703,0.1228205451753502,0.0007239419017548284
Sparsity_0.754,minkowski_p0.7,0.6870543507717125,0.0005225957228797945,0.5003248392581883,0.0004455600651076289,0.6985954702268576,0.000550171127495313,0.8492670110517764,0.000649757887760371,0.7665978690896923,0.0005939595903210128
Sparsity_0.754,minkowski_p4,0.49125309740896866,0.008381948583070998,0.6143655746452586,0.010302979048021972,0.5352184263980908,0.00706065243089578,0.5104923759045652,0.0075100721072639655,0.5223998127059091,0.006980824392866927
Sparsity_0.832,euclidean,0.5305004283870958,0.005979760432216798,0.6206156889589715,0.00831968384851548,0.572669401334519,0.006075764421671978,0.5669345540220018,0.005009862658265791,0.5696697225694458,0.005249659839706361
