Dataset,Distance,Mean_ARI,Std_Error,Mean_ARI_Stability,Std_Error_Stability,Mean_Homogeneity,Std_Error_Homogenity,Mean_Completeness,Std_Error_Completeness,Mean_V_Score,Std_Error_V_Score
Sparsity_0.636,minkowski_p0.5,0.6492519531544393,0.002120153442104546,0.7460717384868286,0.005936718122696699,0.7213012405092913,0.0008986953752211648,0.6766887265008844,0.002918646474652993,0.6982047077451918,0.0014476436618015413
Sparsity_0.636,minkowski_p0.7,0.6491552175635493,0.0016965473558868782,0.7817978858666448,0.009007539482776833,0.7263104005561932,0.0015552931474005645,0.667927344885642,0.0056581353172616335,0.6955551976941887,0.0022416940786832277
Sparsity_0.636,minkowski_p4,0.5965046769963152,0.0028476970747050687,0.814460240449861,0.00576102991115247,0.7150070336487253,0.000539860720263187,0.6058562192121016,0.003483859807693709,0.6557985331727918,0.0019026791271572858
Sparsity_0.683,euclidean,0.5797067033341926,0.002529599568372852,0.9418782330811407,0.0022276799387769162,0.7288202363224611,0.0007027930827948807,0.5936360224118217,0.0017019261214327086,0.6542973095516658,0.0011509664937942885
Sparsity_0.683,manhattan,0.6159557494622222,0.0050414315294568445,0.8967477255641656,0.004017072974237714,0.7308803587212488,0.00018548291349365295,0.6170268039341659,0.00332618139731251,0.6690519760330836,0.0019727561618240927
Sparsity_0.683,cosine,0.5769304045565029,0.004243193350067973,0.7350125820759927,0.005353647044727776,0.7270277299396496,0.002890482132727803,0.6116519585764677,0.003074805386138643,0.6642995729973035,0.0026038310240910096
Sparsity_0.683,minkowski_p0.5,0.6421151322530294,0.00829367664832993,0.7568484928530438,0.006527218464938814,0.7082635035600386,0.004047122211783854,0.6724429985181457,0.007353096085478967,0.6896259918673389,0.005127200355087113
Sparsity_0.683,minkowski_p0.7,0.6206791683688666,0.006340165056682303,0.8579375860938804,0.0012908071031831044,0.7231846163930823,0.004658180703714861,0.6207439235654967,0.004177450686652866,0.6680596372220238,0.004406539750106166
Sparsity_0.683,minkowski_p4,0.5624892871969037,0.0027433562749202547,0.9373731285733846,0.002846664942685666,0.7208877910525758,0.0007105063693108993,0.5811286222223837,0.0016870200269406537,0.6434832561105222,0.0011452742127126062
Sparsity_0.718,euclidean,0.569510633530199,0.0037878186903177076,0.9108710960910977,0.003256965823678399,0.73609367931171,0.0031311890811624625,0.5908526765058298,0.0028566272630900806,0.6554844307537359,0.002748405884636645
Sparsity_0.718,manhattan,0.5996900728489079,0.006108232947453883,0.8985513096231033,0.0056954369680690614,0.7340490929900555,0.0006929701800846289,0.6087529399725303,0.004139231659972435,0.6654146365720937,0.0025220469569162923
Sparsity_0.718,cosine,0.5982891662962622,0.003204324743081497,0.736651998867008,0.001795153498032051,0.732562727060141,0.0007978588029889604,0.6278037958867853,0.002821031167778288,0.6760843938724017,0.0016427133331756176
Sparsity_0.718,minkowski_p0.5,0.6508475463037283,0.0008605029545778332,0.7675098580168209,0.003766333550871039,0.7276833314839333,0.0006498958062376861,0.6764694687874734,0.0014266957140415116,0.70112426186352,0.0007916119302530988
Sparsity_0.718,minkowski_p0.7,0.6432429644559502,0.0024421077780351426,0.8066838448927076,0.005322819240112152,0.7280928941913044,0.0012113265609105426,0.6539328678361305,0.004661859876496855,0.6888053497351032,0.002354707771907394
Sparsity_0.718,minkowski_p4,0.5640941122288852,0.002422802338552396,0.9203772608083156,0.002539640136300033,0.7215319450744146,0.0011628368525137048,0.5833213446945936,0.0013155954428273123,0.6451047612958163,0.0012561705008691073
