Dataset,Distance,Mean_ARI,Std_Error,Mean_ARI_Stability,Std_Error_Stability,Mean_Homogeneity,Std_Error_Homogenity,Mean_Completeness,Std_Error_Completeness,Mean_V_Score,Std_Error_V_Score
Sparsity_0.581,manhattan,0.626159032587475,0.002101238006230105,0.8056185907053763,0.0062784442669743335,0.670478816127744,0.001433341919251383,0.6649150042390707,0.002314748013552154,0.6676637817506885,0.001723985698316588
Sparsity_0.581,cosine,0.4789301981470621,0.0023273736822234507,0.6716391595686174,0.004023138261209726,0.5277781723213593,0.0020637076439989446,0.5301254813218184,0.0022249694079679292,0.5289483760394527,0.002139495448332599
Sparsity_0.581,minkowski_p0.1,0.306598225898375,0.027111083283674293,0.31480813965892895,0.027667771166243582,0.37710000403159516,0.02432736011601218,0.8498688318080581,0.012183361128993231,0.5099021234290733,0.020051702035497297
Sparsity_0.581,minkowski_p0.5,0.636461309766264,0.002196041256550623,0.7279506998050028,0.004727292795666371,0.64476837865481,0.002408777484110842,0.7206808471678267,0.0046823549918492075,0.6805541027433708,0.003208224011631003
Sparsity_0.581,minkowski_p0.7,0.6258424027632538,0.0029956264403868727,0.7684082197601361,0.005197419957079234,0.6476635844492661,0.00369670882966781,0.6996240818505528,0.005034987672217508,0.6722933925441977,0.002599178991522298
Sparsity_0.581,minkowski_p4,0.5644389682180522,0.003989645162597575,0.8394311059770665,0.011284742150429586,0.6154403622528017,0.003141195578426439,0.5975945069437893,0.0038413357150832044,0.606345102745972,0.003337943540573299
Sparsity_0.648,euclidean,0.5927986386699158,0.003165526754792231,0.8267948684488904,0.009173752166320576,0.6423412921754985,0.001666845950833446,0.6262595167644417,0.0032379828416163954,0.6341615815081336,0.002361374390358039
Sparsity_0.648,manhattan,0.6335786676376471,0.003385991226711021,0.7864521200096563,0.00543827833397002,0.6721124976042195,0.002230400001243907,0.6757594240121396,0.0044012093384527455,0.673826936783265,0.002886175783329906
Sparsity_0.648,cosine,0.49097095820980485,0.006376366064463521,0.6646955279684218,0.007006498686322025,0.5517889655730233,0.0074417356686986074,0.5406512333130415,0.003282509469096218,0.5459461223738817,0.005042856766444605
Sparsity_0.648,minkowski_p0.1,0.2279281595512816,0.014459118980220138,0.23507329277825645,0.014517979785608707,0.307757895299761,0.013391669864210762,0.89579430846154,0.006233945727573712,0.45417655622887143,0.011632811126667987
Sparsity_0.648,minkowski_p0.5,0.6280194538086434,0.0017179160384117862,0.7237940256031894,0.003893952667362831,0.6378236232776168,0.001696284863668794,0.7139373176997912,0.005579612444036819,0.6736240700534029,0.003207540036447838
Sparsity_0.648,minkowski_p0.7,0.6269516430235793,0.0019365418687688292,0.7520412838081719,0.0036321539580184965,0.6478789108063182,0.00317835883974091,0.6917300658286545,0.004181976589249281,0.6687959722314291,0.0018080853384213687
Sparsity_0.648,minkowski_p4,0.5817347043400118,0.0041338244320370835,0.8212381770437762,0.010605839709385544,0.6324884017049449,0.0026240055250093684,0.6106182947359513,0.004267731245391037,0.6213251234191175,0.003412663071947861
Sparsity_0.692,euclidean,0.5895705712199002,0.0030221662346860425,0.8299094276413145,0.007694643849808197,0.6366816883432078,0.0027485733712827934,0.6234576209864343,0.003682514921338198,0.6299626472807859,0.003068884912712611
Sparsity_0.692,manhattan,0.62763310097362,0.003294057829750569,0.8166700170516021,0.007754567223156257,0.6729588532169208,0.001946859097124941,0.6679328708173891,0.003794440892435429,0.6703980655327835,0.002781557615905346
Sparsity_0.692,cosine,0.472275307555423,0.0046721917469920125,0.653999465133186,0.00824356651394888,0.5164958128490811,0.004177406510668891,0.5197660087171017,0.004865330967150614,0.5181210394365516,0.004514534732372679
Sparsity_0.692,minkowski_p0.1,0.2244828345246665,0.012628384041026485,0.23252639882643877,0.013697945553250131,0.30336284736052577,0.011882439476113183,0.8890872601168962,0.00794889246817673,0.4487397323108885,0.009973712343745968
Sparsity_0.692,minkowski_p0.5,0.6142366207502871,0.009313586023981585,0.7252971428298982,0.008660630172913688,0.6295611633343722,0.007005797950917507,0.6996742002351091,0.006297764460847871,0.6627234257300718,0.006675132921448812
Sparsity_0.692,minkowski_p0.7,0.6304375830225003,0.0032603328411124513,0.7657949736127713,0.0059405313312090105,0.6593929676189159,0.004449044335797638,0.6912527789699989,0.005881737106348664,0.6744791479103511,0.0031805748000918433
Sparsity_0.692,minkowski_p4,0.5848689374639053,0.0033248040660563897,0.803405911092837,0.013858597374625883,0.6314119819529341,0.0024357688604731043,0.6173501943788161,0.003503947005750921,0.6242359462312599,0.0026307007291788294
Sparsity_0.754,euclidean,0.587892397462719,0.005081801949446485,0.7886819951563372,0.008535111617246105,0.6319141538526766,0.004070843154601601,0.6173234820972413,0.006328162355012762,0.624466506869413,0.005169114059713162
Sparsity_0.754,manhattan,0.6106638104589093,0.004933227933988765,0.7906400733960371,0.005343586975393855,0.6559956920314598,0.0045101444683203614,0.6437281447082185,0.005440000214521678,0.6497537049412883,0.004845727341342755
