Dataset,Distance,Mean_ARI,Std_Error,Mean_ARI_Stability,Std_Error_Stability,Mean_Homogeneity,Std_Error_Homogenity,Mean_Completeness,Std_Error_Completeness,Mean_V_Score,Std_Error_V_Score
Sparsity_0.124,euclidean,0.38612244070367396,0.0012836670632807776,1.0,0.0,0.5631935086703488,0.0018896631135293174,0.42652182638346803,0.0017551682987171462,0.4854185731406301,0.001830195620740363
Sparsity_0.124,manhattan,0.42406542401240255,0.004579836504426564,1.0,0.0,0.5838632362985323,0.004298409786609322,0.4587114501549074,0.0028513939811752416,0.5136675224846801,0.0030122343309387212
Sparsity_0.124,cosine,0.3555889385075214,0.002256510151645699,1.0,0.0,0.5059474209707581,0.0044974493961157935,0.39063086205666975,0.0019641099157273814,0.44080779527425096,0.0028358911425049533
Sparsity_0.124,minkowski_p0.5,0.5202890313226016,0.009360544071103639,1.0,0.0,0.6266627307590701,0.005595248309937582,0.546642474767988,0.008189386483604138,0.583404146580418,0.006077341555122593
Sparsity_0.124,minkowski_p0.7,0.4573851069463812,0.008321037620845333,1.0,0.0,0.597490553214915,0.0060766517450420625,0.48674703864167884,0.005085758028837883,0.5363758004105103,0.0053050376915753485
Sparsity_0.124,minkowski_p4,0.3662905575250366,0.004014057493130293,1.0,0.0,0.5292717793565913,0.007148570674775839,0.41027679434913483,0.0029687785113649656,0.462124030126897,0.004547220262340953
Sparsity_0.535,euclidean,0.4322659177020207,0.0013022431703135513,0.5947400977773174,0.0037492514208767474,0.5895078226869845,0.00201544981543349,0.4673429153363731,0.0015713910467683985,0.521317644322262,0.0013570789597667106
Sparsity_0.535,manhattan,0.4550085722484035,0.0046924476440732416,0.5715656748303137,0.0072234813840519885,0.6173597873722525,0.004264536681025754,0.49598699287130454,0.0038689566737664842,0.5498726348585025,0.003325617906907345
Sparsity_0.535,cosine,0.35371093074511645,0.0016840898666817458,0.5460859398115805,0.0046373188703821445,0.49366789670917877,0.0016910606540453791,0.40318458103038235,0.0023677547183268174,0.4437218110858968,0.0012275733694450074
Sparsity_0.535,minkowski_p0.5,0.5656270617696993,0.008470355421353812,0.5143712028438511,0.011758311262475979,0.6220528143005205,0.0043959997634378765,0.5858413700431001,0.008038333706934657,0.6030606158257716,0.005685584849578439
Sparsity_0.535,minkowski_p0.7,0.49803970576474094,0.007029164059755259,0.5792445291269577,0.0048655326532587185,0.6205112196639506,0.00347234973883689,0.5447575797118522,0.004378129169801634,0.5800921390764618,0.003726729126888017
Sparsity_0.535,minkowski_p4,0.39546215567089604,0.0034719780108911622,0.5485967371815746,0.008911403544902035,0.5480546170003652,0.006265629973799668,0.43521881880211666,0.002090761169469438,0.4848463344889854,0.0029797408727917315
Sparsity_0.563,euclidean,0.5465568834992597,0.001957269437878645,0.40230698369055873,0.0014373149427367843,0.6425749726603893,0.0012495881170482544,0.5564950014752342,0.001444534483809197,0.5964369712769726,0.0012841354186245396
Sparsity_0.563,manhattan,0.571294000395126,0.0025798632428168018,0.42708465975381904,0.0010159801355150357,0.6535771608752929,0.0018220213968655314,0.599782079966725,0.0030514338668432292,0.6254495481711676,0.002058906053858915
Sparsity_0.563,cosine,0.4723013657713813,0.0043813007935154455,0.37338692970948484,0.0048855011324515155,0.5735984601914332,0.002385802904277508,0.4874126709069805,0.002614253066459496,0.5269845432916825,0.002444360929969351
Sparsity_0.563,minkowski_p0.5,0.5867732284852334,0.0024343170150755928,0.4116928249753042,0.0010665990487317251,0.650165969306256,0.001816144668988886,0.6153425262618665,0.002879023455989448,0.632220255249021,0.0020338226856863113
Sparsity_0.563,minkowski_p0.7,0.5855573791037532,0.002247501504712485,0.42560325220794637,0.0008188252647572607,0.6620916762557353,0.0022701918148788597,0.6155920919294178,0.0016309724450337155,0.6379629175839187,0.0016397103212011496
Sparsity_0.563,minkowski_p4,0.4901661741439873,0.003495614271314132,0.38562708316612404,0.0033484112106667596,0.6011363477413371,0.0020290716344526553,0.5051279527292349,0.004466121626387597,0.548829142801091,0.0032364167760958367
Sparsity_0.600,euclidean,0.38400076714584896,0.002222358175636382,0.7053770771415148,0.004512239023652646,0.5486151775869162,0.0037102388242300248,0.41846062741377626,0.001898154801591438,0.474749896917559,0.00253885892387362
Sparsity_0.600,manhattan,0.404026859023695,0.0029923767870527903,0.7208904331101667,0.004167287832380314,0.5811048012806758,0.0036542498000610114,0.4455762078513306,0.0026907178588888307,0.5043386618543135,0.0028529926078141575
Sparsity_0.600,cosine,0.3525942528622211,0.002890033338125799,0.6476516218061591,0.005106712635658835,0.49077959763454626,0.005602795997769779,0.38264385300805154,0.0026020560270285983,0.42990654825476077,0.0036134665163913998
Sparsity_0.600,minkowski_p0.5,0.4575969921759183,0.0029434268998333223,0.5542139146241409,0.010955077568751715,0.5653365147146527,0.003074237569815669,0.511977839134088,0.0037670311780461773,0.5370196475667822,0.0018002621628561062
Sparsity_0.600,minkowski_p0.7,0.4280203586556429,0.003782902464112505,0.6453501197059794,0.013470813847951657,0.5718882041547839,0.0015780738870992722,0.4657169959578239,0.0036188098960862796,0.5132054307519613,0.002199884119666645
Sparsity_0.600,minkowski_p4,0.33591154227569964,0.006851705082814219,0.6581312756844258,0.011597158375978404,0.480528001352668,0.009287086844338049,0.3816484349821695,0.0033936936168628734,0.425157274117865,0.0057165107889017895
Sparsity_0.630,euclidean,0.42865211816910176,0.004834950429579173,0.5372226402255815,0.0038603405375410306,0.6074429350928601,0.0019800835336869467,0.4739185890155687,0.005411773278320841,0.532246970322777,0.004000263405355424
Sparsity_0.630,manhattan,0.4987826643691662,0.00785116496408712,0.5431412308342686,0.006757652239601395,0.6221843564166004,0.003551954042028534,0.5598442887746283,0.007608940764913142,0.5891314807350949,0.005577993304132057
Sparsity_0.630,cosine,0.37002485240217947,0.002044919742500952,0.5638661884053431,0.004765357262767111,0.5087776274007082,0.0022433929788328393,0.40277448826879547,0.0019853390756518125,0.44954758697329156,0.0017090435695671328
Sparsity_0.630,minkowski_p0.5,0.6029543094305578,0.00757528412667111,0.47641357182746596,0.005612555092913632,0.6654651145285196,0.004795319838863416,0.6330166621729145,0.004172663948334226,0.6488339495860547,0.004470070295240151
Sparsity_0.630,minkowski_p0.7,0.554578599782772,0.005294411649530191,0.5098002928500414,0.002001646012002015,0.640781294461564,0.0041659706813945456,0.6129256320814587,0.0037862734089034547,0.6265433768296459,0.003968529664199406
